gene	row_index_1based	missing_count	missing_proportion	nonmissing_count	mean_expression_skipna	median_expression_skipna	detected_sample_count_gt0_skipna	all_zero_among_observed	literal_NA	blank_field	parse_failure	missing_pattern
LINC00645	24256	0	0.0	62	17.771230946499603	1.10952164026061	40	False	0	0	0	complete
LINC00648	24257	0	0.0	62	2.554503188683088	0.8941973244002539	34	False	0	0	0	complete
LINC00649	24258	0	0.0	62	816.0108025498334	655.1215065417955	62	False	0	0	0	complete
LINC00652	24259	0	0.0	62	12.127690840019472	12.2934363236443	62	False	0	0	0	complete
LINC00654	24260	0	0.0	62	402.02749245045624	409.9779039318975	62	False	0	0	0	complete
LINC00656	24261	0	0.0	62	6.13295306128051	2.7825139691006298	55	False	0	0	0	complete
LINC00658	24262	0	0.0	62	0.7745565210820511	0.0	28	False	0	0	0	complete
LINC00659	24263	0	0.0	62	23.515341508243164	11.977769150226202	59	False	0	0	0	complete
LINC00661	24264	0	0.0	62	9.65310350360368	4.430856424896405	43	False	0	0	0	complete
LINC00662	24265	0	0.0	62	635.5659525317255	632.680258356133	62	False	0	0	0	complete
LINC00663	24266	0	0.0	62	146.66341077199138	149.29889973823998	62	False	0	0	0	complete
LINC00664	24267	0	0.0	62	22.690826337957002	17.5975605271392	61	False	0	0	0	complete
LINC00665	24268	0	0.0	62	552.7163558000558	411.338871630435	62	False	0	0	0	complete
LINC00667	24269	0	0.0	62	1261.249115809431	1313.7351154779599	62	False	0	0	0	complete
LINC00668	24270	0	0.0	62	31.933446193803018	0.9614311563912195	37	False	0	0	0	complete
LINC00670	24271	0	0.0	62	6.808203549479592	1.742351779184375	41	False	0	0	0	complete
LINC00671	24272	0	0.0	62	120.0262946129558	22.2659219678444	56	False	0	0	0	complete
LINC00672	24273	0	0.0	62	80.60730981683562	74.4954154337144	62	False	0	0	0	complete
LINC00674	24274	0	0.0	62	324.59809871314366	324.0943487631825	62	False	0	0	0	complete
LINC00676	24275	0	0.0	62	8.52948633001745	6.677306871266605	54	False	0	0	0	complete
LINC00677	24276	0	0.0	62	9.476124197049241	8.086588846293466	62	False	0	0	0	complete
LINC00678	24277	0	0.0	62	16.287266059084295	14.427319392351901	62	False	0	0	0	complete
LINC00680	24278	0	0.0	62	331.70409481298714	327.9145381625	62	False	0	0	0	complete
LINC00683	24279	0	0.0	62	12.24560941167542	11.5153079782798	58	False	0	0	0	complete
LINC00685	24280	0	0.0	62	16.878323493047642	15.308420120079251	62	False	0	0	0	complete
LINC00689	24281	0	0.0	62	58.46335368797377	18.893054978436652	60	False	0	0	0	complete
LINC00691	24282	0	0.0	62	8.155286089728182	5.95281443348653	60	False	0	0	0	complete
LINC00698	24283	0	0.0	62	8.740019007114313	1.795724408479565	41	False	0	0	0	complete
LINC00702	24284	0	0.0	62	162.83797949666183	123.61759034621099	62	False	0	0	0	complete
LINC00705	24285	0	0.0	62	45.29934999193537	14.88482098198415	60	False	0	0	0	complete
LINC00706	24286	0	0.0	62	5.163512545960584	1.16360677445984	42	False	0	0	0	complete
LINC00707	24287	0	0.0	62	81.41738902390533	46.178207203469555	61	False	0	0	0	complete
LINC00710	24288	0	0.0	62	24.37841302036359	17.634146038223598	59	False	0	0	0	complete
LINC00824	24289	0	0.0	62	6.734212997220645	3.614605352500115	55	False	0	0	0	complete
LINC00839	24290	0	0.0	62	36.38846634711969	27.407605055404048	62	False	0	0	0	complete
LINC00840	24291	0	0.0	62	6.771364782082695	4.27905848834366	51	False	0	0	0	complete
LINC00841	24292	0	0.0	62	0.5550025699715874	0.0	18	False	0	0	0	complete
LINC00843	24293	0	0.0	62	209.97274616658393	205.9376854633055	62	False	0	0	0	complete
LINC00844	24294	0	0.0	62	1.9563305375675422	0.7644582597544085	32	False	0	0	0	complete
LINC00845	24295	0	0.0	62	0.7108467831939334	0.0	25	False	0	0	0	complete
LINC00846	24296	0	0.0	62	11.480680394724184	10.198309559819869	61	False	0	0	0	complete
LINC00847	24297	0	0.0	62	681.6857027867783	664.477460272929	62	False	0	0	0	complete
LINC00852	24298	0	0.0	62	135.00017811557265	132.2609144356615	62	False	0	0	0	complete
LINC00853	24299	0	0.0	62	9.733494721585082	7.116577768689515	59	False	0	0	0	complete
LINC00857	24300	0	0.0	62	165.61889823230845	141.47715665739548	62	False	0	0	0	complete
LINC00858	24301	0	0.0	62	15.71859685135089	0.889009702903769	33	False	0	0	0	complete
LINC00861	24302	0	0.0	62	499.0894960698486	203.078554903593	62	False	0	0	0	complete
LINC00862	24303	0	0.0	62	62.24715440353722	55.1761508160006	62	False	0	0	0	complete
LINC00863	24304	0	0.0	62	505.85574693166706	520.182807243523	62	False	0	0	0	complete
LINC00864	24305	0	0.0	62	3.9467027798585272	0.858131315022479	34	False	0	0	0	complete
LINC00865	24306	0	0.0	62	171.03611522138138	131.50380290079698	62	False	0	0	0	complete
LINC00866	24307	0	0.0	62	11.03769403351228	8.243683278137455	57	False	0	0	0	complete
LINC00867	24308	0	0.0	62	0.7956197183243467	0.0	19	False	0	0	0	complete
LINC00868	24309	0	0.0	62	1.7362376165590416	0.908658048305554	39	False	0	0	0	complete
LINC00869	24310	0	0.0	62	841.569520154933	782.4275221169065	62	False	0	0	0	complete
LINC00870	24311	0	0.0	62	6.131476533074716	3.544811779681385	55	False	0	0	0	complete
LINC00877	24312	0	0.0	62	28.36118134640125	21.3205057483748	62	False	0	0	0	complete
LINC00880	24313	0	0.0	62	18.150143492678126	13.49889115481885	62	False	0	0	0	complete
LINC00881	24314	0	0.0	62	8.506164322731118	6.88664392664884	62	False	0	0	0	complete
LINC00882	24315	0	0.0	62	73.41706840646013	59.520683429350896	62	False	0	0	0	complete
LINC00884	24316	0	0.0	62	66.51585348065993	60.440944158077244	62	False	0	0	0	complete
LINC00885	24317	0	0.0	62	72.14194217760055	23.25720546963955	60	False	0	0	0	complete
LINC00886	24318	0	0.0	62	118.53606580167128	104.653856880853	62	False	0	0	0	complete
LINC00887	24319	0	0.0	62	64.0732446260923	43.98749765421235	62	False	0	0	0	complete
LINC00888	24320	0	0.0	62	153.78655315573968	145.6210096536015	62	False	0	0	0	complete
LINC00891	24321	0	0.0	62	90.16448345106144	77.97697272558554	62	False	0	0	0	complete
LINC00892	24322	0	0.0	62	18.414553352061215	9.174067372273012	59	False	0	0	0	complete
LINC00893	24323	0	0.0	62	510.5117993208685	480.770304740872	62	False	0	0	0	complete
LINC00894	24324	0	0.0	62	857.8428738955076	728.6051337361421	62	False	0	0	0	complete
LINC00895	24325	0	0.0	62	0.5231500646726182	0.0	12	False	0	0	0	complete
LINC00896	24326	0	0.0	62	44.66515259565749	42.39729974519525	62	False	0	0	0	complete
LINC00899	24327	0	0.0	62	195.90962300534116	187.01992910479402	62	False	0	0	0	complete
LINC00900	24328	0	0.0	62	60.69147173913475	48.129691370281	62	False	0	0	0	complete
LINC00901	24329	0	0.0	62	3.720917130399418	0.896230619081132	35	False	0	0	0	complete
LINC00903	24330	0	0.0	62	0.8248509485739606	0.0	18	False	0	0	0	complete
LINC00906	24331	0	0.0	62	1.5150118642192234	0.0	30	False	0	0	0	complete
LINC00907	24332	0	0.0	62	21.789127585802714	18.63265127366285	61	False	0	0	0	complete
LINC00908	24333	0	0.0	62	13.83969710209454	12.204171454146302	62	False	0	0	0	complete
LINC00909	24334	0	0.0	62	274.2814739933714	253.0694175175285	62	False	0	0	0	complete
LINC00910	24335	0	0.0	62	141.64006401615788	124.1463438644445	62	False	0	0	0	complete
LINC00920	24336	0	0.0	62	87.3004300180065	69.29793961674486	62	False	0	0	0	complete
LINC00921	24337	0	0.0	62	223.26914810134136	201.8727465198645	62	False	0	0	0	complete
LINC00922	24338	0	0.0	62	34.94388495802752	21.6766067692543	61	False	0	0	0	complete
LINC00923	24339	0	0.0	62	110.50404228474379	65.16094529739755	62	False	0	0	0	complete
LINC00924	24340	0	0.0	62	32.34902490732316	20.09388656083315	60	False	0	0	0	complete
LINC00926	24341	0	0.0	62	434.6316782132394	121.1346134995355	62	False	0	0	0	complete
LINC00928	24342	0	0.0	62	1.6630239372979445	0.0	25	False	0	0	0	complete
LINC00930	24343	0	0.0	62	18.751409555236975	4.69972550211106	55	False	0	0	0	complete
LINC00933	24344	0	0.0	62	79.32050016764518	78.34972552723025	62	False	0	0	0	complete
LINC00937	24345	0	0.0	62	156.03079186675922	133.3526153017715	62	False	0	0	0	complete
LINC00939	24346	0	0.0	62	102.30929852335053	51.89378418925145	58	False	0	0	0	complete
LINC00940	24347	0	0.0	62	7.961579005847656	2.58333657455667	46	False	0	0	0	complete
LINC00941	24348	0	0.0	62	217.03493030155383	135.013317201425	62	False	0	0	0	complete
LINC00942	24349	0	0.0	62	133.847381998298	13.74976991211295	62	False	0	0	0	complete
LINC00943	24350	0	0.0	62	58.391096434460344	43.4364086091389	62	False	0	0	0	complete
LINC00944	24351	0	0.0	62	47.14477602673239	38.58247270409865	61	False	0	0	0	complete
LINC00945	24352	0	0.0	62	1.3065386331240032	0.0	25	False	0	0	0	complete
LINC00954	24353	0	0.0	62	145.94340414077223	106.150712786785	62	False	0	0	0	complete
LINC00957	24354	0	0.0	62	212.77069987481212	189.422541897184	62	False	0	0	0	complete
LINC00958	24355	0	0.0	62	15.297417611691216	3.41672234546094	53	False	0	0	0	complete
LINC00960	24356	0	0.0	62	170.64649145367443	140.61431553654648	62	False	0	0	0	complete
LINC00963	24357	0	0.0	62	1712.6586049673801	1597.2900094217598	62	False	0	0	0	complete
LINC00964	24358	0	0.0	62	76.48431099026342	10.664052840624151	58	False	0	0	0	complete
LINC00967	24359	0	0.0	62	0.5602780544776216	0.0	14	False	0	0	0	complete
LINC00968	24360	0	0.0	62	22.33347573754655	14.69769339413985	61	False	0	0	0	complete
LINC00970	24361	0	0.0	62	5.260355618976725	3.089249003067955	56	False	0	0	0	complete
LINC00973	24362	0	0.0	62	17.56948966294378	1.94659704619017	45	False	0	0	0	complete
LINC00974	24363	0	0.0	62	1.605230090121673	0.7295795731363245	33	False	0	0	0	complete
LINC00982	24364	0	0.0	62	218.38960318726663	139.546014810566	62	False	0	0	0	complete
LINC00987	24365	0	0.0	62	110.67518806239657	96.0007962994053	62	False	0	0	0	complete
LINC00989	24366	0	0.0	62	14.764694798531178	12.4262530507342	59	False	0	0	0	complete
LINC00992	24367	0	0.0	62	25.87639318906945	18.434946296570303	57	False	0	0	0	complete
LINC00994	24368	0	0.0	62	4.332810482194978	2.695891122434305	54	False	0	0	0	complete
LINC00996	24369	0	0.0	62	84.86463530263583	63.89313534462505	62	False	0	0	0	complete
LINC00997	24370	0	0.0	62	237.47359935789902	223.39532013783003	62	False	0	0	0	complete
LINC01001	24371	0	0.0	62	346.9019535006607	286.20379625277997	62	False	0	0	0	complete
LINC01002	24372	0	0.0	62	799.45742591455	712.9245211095861	62	False	0	0	0	complete
LINC01003	24373	0	0.0	62	109.85377970223657	104.520584162316	62	False	0	0	0	complete
LINC01004	24374	0	0.0	62	162.22304339597926	156.31764654757598	62	False	0	0	0	complete
LINC01006	24375	0	0.0	62	204.03013364695295	199.2465930254025	62	False	0	0	0	complete
LINC01010	24376	0	0.0	62	19.853878526474446	13.590515799013	61	False	0	0	0	complete
LINC01011	24377	0	0.0	62	117.62426059016089	118.012477381631	62	False	0	0	0	complete
LINC01012	24378	0	0.0	62	47.41045076099011	42.84002035724945	62	False	0	0	0	complete
LINC01013	24379	0	0.0	62	14.507896911549159	12.48105823305935	57	False	0	0	0	complete
LINC01014	24380	0	0.0	62	8.22874566598479	5.57354305830584	51	False	0	0	0	complete
LINC01016	24381	0	0.0	62	1.3132534391492798	0.0	17	False	0	0	0	complete
LINC01018	24382	0	0.0	62	29.29498680127528	17.698644451910702	59	False	0	0	0	complete
LINC01023	24383	0	0.0	62	30.29262842625519	26.9389218234742	62	False	0	0	0	complete
LINC01028	24384	0	0.0	62	0.3867000362432266	0.0	14	False	0	0	0	complete
LINC01030	24385	0	0.0	62	2.154132871392279	0.996253828886596	46	False	0	0	0	complete
LINC01031	24386	0	0.0	62	4.273852516974527	2.8276047072961097	54	False	0	0	0	complete
LINC01033	24387	0	0.0	62	0.6298636852625393	0.0	22	False	0	0	0	complete
LINC01034	24388	0	0.0	62	0.5239358155867911	0.0	20	False	0	0	0	complete
LINC01038	24389	0	0.0	62	1.3156664568299437	0.0	28	False	0	0	0	complete
LINC01039	24390	0	0.0	62	1.0296480255781224	0.328013641060766	31	False	0	0	0	complete
LINC01043	24391	0	0.0	62	0.28134554737962064	0.0	11	False	0	0	0	complete
LINC01048	24392	0	0.0	62	1.6297632697524922	0.6792704476038015	32	False	0	0	0	complete
LINC01049	24393	0	0.0	62	0.9483069539948752	0.0	13	False	0	0	0	complete
LINC01050	24394	0	0.0	62	65.69898981889547	38.6780060960073	62	False	0	0	0	complete
LINC01054	24395	0	0.0	62	4.021334045237019	2.930183024609665	57	False	0	0	0	complete
LINC01055	24396	0	0.0	62	9.253196706162289	6.783120705646924	56	False	0	0	0	complete
LINC01058	24397	0	0.0	62	5.468781492517684	4.350749872442821	55	False	0	0	0	complete
LINC01060	24398	0	0.0	62	51.538999092689	30.653802012761652	59	False	0	0	0	complete
LINC01063	24399	0	0.0	62	4.4838080487577665	3.352055309071575	55	False	0	0	0	complete
LINC01068	24400	0	0.0	62	9.28689932080098	3.830989069299415	55	False	0	0	0	complete
LINC01070	24401	0	0.0	62	0.20671806904217235	0.0	5	False	0	0	0	complete
LINC01079	24402	0	0.0	62	3.289996542730678	0.0	30	False	0	0	0	complete
LINC01080	24403	0	0.0	62	3.381673206460948	0.8745779148841986	35	False	0	0	0	complete
LINC01081	24404	0	0.0	62	1.5934977327235142	0.8647222500418025	34	False	0	0	0	complete
LINC01085	24405	0	0.0	62	4.1606226792014995	3.0541770367122947	47	False	0	0	0	complete
LINC01087	24406	0	0.0	62	22.71036876462512	11.83313707485445	55	False	0	0	0	complete
LINC01088	24407	0	0.0	62	88.76014002552567	75.34172921978245	62	False	0	0	0	complete
LINC01089	24408	0	0.0	62	860.608363432428	800.9105683929395	62	False	0	0	0	complete
LINC01090	24409	0	0.0	62	17.073284479111592	14.86162596988045	62	False	0	0	0	complete
LINC01091	24410	0	0.0	62	192.69023340580404	171.945580366084	62	False	0	0	0	complete
LINC01093	24411	0	0.0	62	4.1243780541892034	0.0	23	False	0	0	0	complete
LINC01094	24412	0	0.0	62	210.97354365672285	170.430268360654	62	False	0	0	0	complete
LINC01096	24413	0	0.0	62	8.45860893415256	6.862121720060855	57	False	0	0	0	complete
LINC01097	24414	0	0.0	62	0.6453191815316287	0.0	20	False	0	0	0	complete
LINC01098	24415	0	0.0	62	1.7341125550327994	0.843084738530713	34	False	0	0	0	complete
LINC01099	24416	0	0.0	62	16.88730120659057	5.260003492147905	53	False	0	0	0	complete
LINC01104	24417	0	0.0	62	0.2978207606806604	0.0	11	False	0	0	0	complete
LINC01105	24418	0	0.0	62	8.332855334496063	4.8903573184522156	49	False	0	0	0	complete
LINC01106	24419	0	0.0	62	184.43744580596942	170.5379155126165	62	False	0	0	0	complete
LINC01107	24420	0	0.0	62	10.607605895879574	8.996580776638684	61	False	0	0	0	complete
LINC01108	24421	0	0.0	62	17.97298583016319	11.7371963936535	60	False	0	0	0	complete
LINC01115	24422	0	0.0	62	3.9008096675612007	1.028175313548275	41	False	0	0	0	complete
LINC01116	24423	0	0.0	62	112.19376018418437	71.19186863059926	62	False	0	0	0	complete
LINC01117	24424	0	0.0	62	24.979599663463798	16.2457200947504	62	False	0	0	0	complete
LINC01118	24425	0	0.0	62	13.202321679485863	12.02435564250965	62	False	0	0	0	complete
LINC01119	24426	0	0.0	62	21.122061219484028	17.798925411971098	62	False	0	0	0	complete
LINC01121	24427	0	0.0	62	11.37998452757376	7.606425854489034	62	False	0	0	0	complete
LINC01122	24428	0	0.0	62	11.556592742682184	8.850417134072835	62	False	0	0	0	complete
LINC01123	24429	0	0.0	62	212.33711650185083	170.2941170328475	62	False	0	0	0	complete
LINC01124	24430	0	0.0	62	19.277409760355585	15.55302739667965	60	False	0	0	0	complete
LINC01126	24431	0	0.0	62	70.52627299300691	60.5717488848585	62	False	0	0	0	complete
LINC01127	24432	0	0.0	62	31.19712815135482	13.96321551526195	59	False	0	0	0	complete
LINC01128	24433	0	0.0	62	592.2248851488456	583.6622238784976	62	False	0	0	0	complete
LINC01132	24434	0	0.0	62	15.561137337148544	12.9805354374947	61	False	0	0	0	complete
LINC01133	24435	0	0.0	62	385.2399208646288	225.9254294381975	62	False	0	0	0	complete
LINC01134	24436	0	0.0	62	35.43133833138147	30.0413290997011	62	False	0	0	0	complete
LINC01135	24437	0	0.0	62	14.64204577807441	12.339741616215651	62	False	0	0	0	complete
LINC01136	24438	0	0.0	62	18.808573432928007	11.12772625680325	61	False	0	0	0	complete
LINC01137	24439	0	0.0	62	220.8424055686762	172.6062930162845	62	False	0	0	0	complete
LINC01138	24440	0	0.0	62	832.6605286700619	757.873906066902	62	False	0	0	0	complete
LINC01139	24441	0	0.0	62	8.567516993190619	3.3039420638245947	49	False	0	0	0	complete
LINC01140	24442	0	0.0	62	210.9405994543756	159.18061101099198	62	False	0	0	0	complete
LINC01141	24443	0	0.0	62	5.026810967736789	4.231303061468925	58	False	0	0	0	complete
LINC01142	24444	0	0.0	62	2.565200923747281	1.1769899627604201	42	False	0	0	0	complete
LINC01143	24445	0	0.0	62	3.3096499637385652	0.973298523095086	40	False	0	0	0	complete
LINC01144	24446	0	0.0	62	20.35746852470569	19.4270669483892	62	False	0	0	0	complete
LINC01145	24447	0	0.0	62	703.7338400594273	666.141285135232	62	False	0	0	0	complete
LINC01146	24448	0	0.0	62	81.14612374203611	47.38955389606575	62	False	0	0	0	complete
LINC01149	24449	0	0.0	62	2.398406990306925	1.698250387884265	48	False	0	0	0	complete
LINC01150	24450	0	0.0	62	2.991612656346816	1.956360610913985	47	False	0	0	0	complete
LINC01151	24451	0	0.0	62	0.8447511321495208	0.0	20	False	0	0	0	complete
LINC01152	24452	0	0.0	62	232.42173677068632	50.2039898426783	62	False	0	0	0	complete
LINC01154	24453	0	0.0	62	1.779199036636602	0.989326851810352	44	False	0	0	0	complete
LINC01160	24454	0	0.0	62	35.88167895614902	32.52404812495545	62	False	0	0	0	complete
LINC01163	24455	0	0.0	62	2.407034165295884	0.919121971238888	42	False	0	0	0	complete
LINC01165	24456	0	0.0	62	1.4924034032724651	0.8820415054511199	38	False	0	0	0	complete
LINC01166	24457	0	0.0	62	2.6009970854369078	0.925934106668921	38	False	0	0	0	complete
LINC01167	24458	0	0.0	62	4.741638006829743	1.600774362086965	40	False	0	0	0	complete
LINC01168	24459	0	0.0	62	3.0670762494734873	1.86167961908122	48	False	0	0	0	complete
LINC01169	24460	0	0.0	62	9.515379028391388	1.7948426145064351	40	False	0	0	0	complete
LINC01170	24461	0	0.0	62	2.8308322918795343	0.981577575078658	37	False	0	0	0	complete
LINC01176	24462	0	0.0	62	185.96103681098867	171.0772735113585	62	False	0	0	0	complete
LINC01181	24463	0	0.0	62	2.8745666664521017	0.9842999611997355	37	False	0	0	0	complete
LINC01182	24464	0	0.0	62	1.9481191249914507	0.906326875680274	40	False	0	0	0	complete
LINC01184	24465	0	0.0	62	909.6613260843332	868.470072478599	62	False	0	0	0	complete
LINC01185	24466	0	0.0	62	3.4077843470489166	2.192761591139465	52	False	0	0	0	complete
LINC01186	24467	0	0.0	62	14.006027532903639	11.29032596455175	58	False	0	0	0	complete
LINC01187	24468	0	0.0	62	4.202798922551438	1.924722137736515	41	False	0	0	0	complete
LINC01189	24469	0	0.0	62	9.827651401122038	8.276667196693204	53	False	0	0	0	complete
LINC01191	24470	0	0.0	62	12.315634252241832	9.48545279790915	61	False	0	0	0	complete
LINC01193	24471	0	0.0	62	3.016314895561525	0.378322766593289	31	False	0	0	0	complete
LINC01197	24472	0	0.0	62	80.04873210621992	57.70056880938565	62	False	0	0	0	complete
LINC01198	24473	0	0.0	62	1.7383483192316862	0.0	26	False	0	0	0	complete
LINC01203	24474	0	0.0	62	0.7246474745855368	0.0	28	False	0	0	0	complete
LINC01204	24475	0	0.0	62	3.113161659746498	1.778065255287495	52	False	0	0	0	complete
LINC01206	24476	0	0.0	62	2.097211247741067	0.7886693760632204	33	False	0	0	0	complete
LINC01208	24477	0	0.0	62	2.5180982533107645	1.870257926568545	47	False	0	0	0	complete
LINC01209	24478	0	0.0	62	3.6100128243153784	1.989476175461985	49	False	0	0	0	complete
LINC01213	24479	0	0.0	62	1.9778542227643687	0.328324308229064	31	False	0	0	0	complete
LINC01214	24480	0	0.0	62	1.4496810045055148	0.0	26	False	0	0	0	complete
LINC01215	24481	0	0.0	62	98.35990273367545	23.31390484488775	59	False	0	0	0	complete
LINC01219	24482	0	0.0	62	7.0552531665289475	2.83129874158621	50	False	0	0	0	complete
LINC01220	24483	0	0.0	62	18.979799931798475	14.5860949405897	62	False	0	0	0	complete
LINC01221	24484	0	0.0	62	0.39987539515941917	0.0	17	False	0	0	0	complete
LINC01222	24485	0	0.0	62	0.8777213130475381	0.0	23	False	0	0	0	complete
LINC01224	24486	0	0.0	62	8.059077997316226	2.0741993879024747	43	False	0	0	0	complete
LINC01225	24487	0	0.0	62	31.30152870280141	13.0944505006922	57	False	0	0	0	complete
LINC01226	24488	0	0.0	62	876.2376609819617	491.1530739478155	62	False	0	0	0	complete
LINC01227	24489	0	0.0	62	1.3236032822443993	0.0	29	False	0	0	0	complete
LINC01228	24490	0	0.0	62	0.5626125009084109	0.0	21	False	0	0	0	complete
LINC01229	24491	0	0.0	62	10.991945181887393	8.422601072950041	60	False	0	0	0	complete
LINC01230	24492	0	0.0	62	1.0717959213016892	0.0	24	False	0	0	0	complete
LINC01232	24493	0	0.0	62	400.0817350439743	363.0828409937365	62	False	0	0	0	complete
LINC01234	24494	0	0.0	62	16.64237084650953	2.425965771185475	51	False	0	0	0	complete
LINC01235	24495	0	0.0	62	51.269248444017265	35.44128404572185	61	False	0	0	0	complete
LINC01237	24496	0	0.0	62	104.32375311064467	69.5789450585512	62	False	0	0	0	complete
LINC01238	24497	0	0.0	62	116.74494038380989	65.8034280595923	62	False	0	0	0	complete
LINC01239	24498	0	0.0	62	92.59700402762216	46.948299593181304	62	False	0	0	0	complete
LINC01241	24499	0	0.0	62	3.6523268339713293	0.9339812819863655	37	False	0	0	0	complete
LINC01249	24500	0	0.0	62	0.9721845536104244	0.706946821204253	32	False	0	0	0	complete
LINC01250	24501	0	0.0	62	3.4670283670264364	1.46398771366612	45	False	0	0	0	complete
LINC01251	24502	0	0.0	62	18.90549347913667	0.986034071582406	41	False	0	0	0	complete
LINC01252	24503	0	0.0	62	82.22640297236255	56.1251192225743	62	False	0	0	0	complete
LINC01257	24504	0	0.0	62	1.9604410803372638	1.011905823354125	43	False	0	0	0	complete
LINC01258	24505	0	0.0	62	2.2917389351759816	0.9282858411027759	39	False	0	0	0	complete
LINC01259	24506	0	0.0	62	4.648185036147717	0.0	25	False	0	0	0	complete
LINC01260	24507	0	0.0	62	25.079645885993276	18.000648239986653	62	False	0	0	0	complete
LINC01266	24508	0	0.0	62	35.55917507186451	24.912521016899852	60	False	0	0	0	complete
LINC01267	24509	0	0.0	62	4.324887594045273	2.085388603434125	52	False	0	0	0	complete
LINC01268	24510	0	0.0	62	121.7392217385714	72.438190183882	62	False	0	0	0	complete
LINC01269	24511	0	0.0	62	24.157796430456287	11.312803801782799	59	False	0	0	0	complete
LINC01270	24512	0	0.0	62	70.20480616797877	56.25535934856065	62	False	0	0	0	complete
